accnumber_hash,avg_event_source_faultRef_HASH_count,max_clearance_time,avg_event_source_clearance_time_seconds
b7aae27e7efe7b8338bb36eb37786614bdc3a43a58e4b5340638f45ade7e677d,1,58686,58686
5fb528ba82e69723f21c0b5162389b0d26a39cd1d966a0220e0031527a3b3a7f,5,63007,206915
20a6bd3245ffb8b7bed040ae283f6570cff433a061bdb37083fa9f86980c88ab,2,1632124,1751987
4edfefac4820b6d5df997ae8e7c8bf07a6ea5fc56e56919fe23395409b493ab8,1,68697,68697
48d30b1ecb643c5254a32b1278d470ad1a62a087f9147b351852ab592b10ce9f,1,45686,45686
5588335c7394b1055bc7e8780d73c65e0c0c51cda281e2dad1b48c1bccc40998,4,65338,141634
65f905ea0a1843545823f0139ed3ac0d1c31a7e4b37311e3f7bf1115b504b81f,1,67916,67916
008c7f7cc5e24bcbdbcaf2afc89041eeeed719f09605fdd71b00eaeedf13a011,1,399565,399565
878ae9c7bfb0c614f35e0bdae861c24f553b996ba5ec57f0c6608068fbc9006a,1,156800,156800
6251670b71088166d6926a166aa08c82b444ca626fff98f735eadd030adc9129,1,14649020,14649020
8adc549403f886f0c0d1161bcc209054b01bc99142824b1c35db1164d4cf2301,1,85868,85868
8109b40cf5ca35da5e6040121cc0dce8eb07f55d599398c2d7d6859d43082260,2,51412,84638
2916676ae734c98b6356b22e08fd05b1ce710808823a923af6826ebc88e5fc11,1,60898,60898
8156cd012cb0053552ac495f0bc0b7997f09a1ed494b375959224baf3d123c0a,3,50978676,51419400
e396f0ce491224a06e009b442643fc92ad823b82f9f18c2e564fcb1b0692f5e7,1,64400,64400
af3786ac31c932ac735cf2f2d34a5fcf908de6b380f28546d4b157494a54eee6,1,274636,274636
a8af7cbf930078db15af674c71dc71c34ad2259c20d7c9cd11c3314b4fe9b118,1,1472154,1472154
34fdf857b1c9aa9ec1a647568d3ecb1a4d769759acb96f597e826bf93c094c6f,3,86525,150979
afb3b85387fc29519b6de84a0ed0bbda48c8488310a308e8c593597503123510,1,91907,91907
64e6b96b3a7cd81a333f2c7bb9edeedd488f1bd880d3bc0872f93029628b509d,3,39231,66238
018da71cc80d7ab1dd79619154f958dc17b74f0abcc39cbc2daef15a7e8df780,1,52347,52347
debafde1bcb02548efb6e0f1aaf77451bcfc5128971f2ecd3bb1642134cd0452,2,105809,189739
06dc9daf0fba5f5fc494103acac001754d5d0df7f058fd97db9cea94e1aed65d,1,1194535,1194535
f4d2eafe5443266c91a253346512901083c4280b7c7405a12b2c37af67c1384c,1,1514967,1514967
1d73a75e539d455cddb4c92fe154464402b5f036797c96bb009c4b2b91c8ad5b,1,48676,48676
c3d1db3d09957f344cb40267e182cc6ee2401f08040b4962f1ba74522b2dde54,3,84941,109458
e1f423f783faa828e9a8ba2a514648dbf9f4206980f33dcc563ab9eb625f453f,1,83007,83007
cbd50a32a264e7dbc9d86a0e91e8c08cc94b29437d922b42a2deb95fa7693942,1,481212,481212
7c9a825cc0ebc4f447a879f78aed15cca52518f062e8a7a03af5aff6cc33e3d1,2.5,344404,292226.5
84477d9a883d3c9028fba28089a37c6d83b3573712f073c270d46326efed87d3,1,55896,55896
126811e4bacf976aede7e096332366d17c467d35976f7e25bb67a91bd1c0c0a3,1,77678,77678
7e5f8600a8537c0e764e0196bf4d58fcdb3255ffd78126485664b2af3e6fdd6a,1,86133,86133
8a0b53016e340d82ec777ceacaed0fb51bab077a60595409e7af07674291afea,2,39917340,39925579
5d9d97f3583d51eac959f071fde26adde31792ab27511ce9b4cb8f51f18a183f,1,929037,929037
5de255d7237b9fe1ab9209976b8d0ce678f586c4b89c3cc401afc2121c948872,1,281410,281410
3e31c15266ffcd435851af2e2b660ea25c64319c5e4984a50d7429802a88afc2,1,47441,47441
43ce0396fe46e4e5bc5bf103e231b86bc553b52c03651e61528bcf5971cd194c,1,53892,53892
e6dba8805e1324540e372965301e1ee8860eec8cf237e964d21d0aaca0de7a7b,1,185477,177541
71116c741c61543e56dae764e03965435d8c02486c13f22e794f6ee07fa8c54f,5,80216,252376
7315233feb987344c5c208ce9df56bf57c82e59475c9105d467e3355fd270a29,2,84229,150625
9216e914236c052bb79df99c254b5df616150b4a58ce017fd741d63872f99f41,1,36615,36615
b31ace6a5f631d8f5fb81cde7fdbb1a1aec15de5432758898d61c3ad27c17ce7,1,6972,6972
821da41901873e91a9b21b856ef3aaa6a598abcb1d23275be0f8354ab467cd19,1,13205,12617
7ec11436bdde3d5c2336b7890e2a511d0492a549ac6ef20a6743e664cd1be61a,2,33028,33344.33333
a4e080f5fbf44a869c746bb69c56d632accdbf6f7c90543fef617de3dcee29e0,2,85354,122419
9c82bdd8417264f34ae7e5462c40eb857e0a0686a7b7811622c6d03de132721b,1,82040,82040
42725881d761aff58c51d581d4bf325c01ace4a5bbdc37f0dcc691197abd96a8,1,12338,12338
f9c378fa8561fa2fc3d5a41309ecdd1df8cca9d81bb89474251cd0f0d6316d69,1.166666667,670726,88619.29167
4d8a219ccad49e6cd033a3707d9b208ac61cc61dd9de2a2bedc2265cb4af11fc,1,7682,4754
00d822c31a52f8a2166bb40e09476dc2e1e78e87971a40f01ab78e67f2072c3c,1,88409,83626
aa19dd08a50fe21f27bfb81ccb025037fb6ff9e441abf8d238720a0c442ff808,1,13949,13949
e003c7b08cca02801f609148674b121e55e819d118339e6b05b55078eef96562,4,101826,239085
10883297966db76dd02ef4389128e2f2b46ac1eaf2203a72474b173537fcec36,1,33182,33182
55d29112b8cd51691f5f3613b1bb492f869e98446b74c9fb69c43a8a3850046e,1,6400,6400
7e21db786db18afd98fc00173d82ccc07e8bec389767d1cb8457045f5bb1ad73,1,29776,29776
f6edb14b8be5d62ecede7cd356bece24b08a852b5e8f41f7af48956a10a123db,1,65645,65645
69a4c2f635588050a3e641bf2e369c78b7d79cc245ce79eea3a32fb02f3dc7bf,1,17479,17479
3bfba4623cb614e1d4d7e8da7510d2bcf3309b217d3f0648471f8f14977b5309,1,150721,150721
143df212814b18e53375fba3035ede61238efa532057a7959baa938ee1eddca1,1,2528,2528
90d04aec574e8616895c8d5e22c9dffc689db64032e4ad21e73abf483d7269bc,1,12405,12405
994934c8cf7ee3a96bb03d5bb02d62356a0902db7888a3ec2214c7f991dc835d,1.5,29385,17335.5
7a818eab5f4cad63e3c5ff7d17e1800da950e39177493616c7614aabf080698e,1,127962,127962
c520b2e9d281387b13e0a630e0a2d82183840cd1fe351604f33e4c8e9f3140ae,3,59706,113976
0402aaaed291962c9aaf7b32bbf2a41f865128248fc23290baba76e29c5306de,2,63,124
a500fa015e75f909240af063948584cdd175c219232168fe85d922e16666fdd9,1,57771,31292
18043d334ed4ab8e32694707e4c8baf5b163b74e36a99d7ef4b7c81f3e5a752b,1,11798,11798
9425e51df9cede648c08aa1e15074f06e47c1cc159aaa62e0b6d50d5e76e5676,1.5,153054,80572.5
46abe9deb77e2341274c1ddfff503ee75d7381f8bb5b7501178092735e07b660,1,45123,45123
a43f55ed74b7d1375774d0c5082612703093a77bb884df04337165a7e1e77ea5,2,23676,28920
feb1c75e2ec75f1065c39a723676065cd8e2e3bb9601fa8ee8a640524c1b0fe5,5,203393,430351
559f001259b0d6f7ef4bcaf9ab9a238e9316334ac7c035529a218b10ccb31e95,5,101640,247345
cab4342cca4b5a98fe41ec7ca054129f08e24e30362d1a6827c2af4b22c0eaa2,2,85539,95263
279b6cdeaa299c029ff7c587062aca690872982b7de948b6e11a2e9577499340,3,160149,277723
b9322d4bd242a8685fa05d9ff5060512798e4d0c441eb711a82143b842733879,2,77014,78719
b16c49d9dc2b573346b80d30d224effd237224ebde7acac2535e84d806e6f3a7,1,67960,67960
752ce72aa4e6cf63ebe450b505f90425da3ff41640adc7ef1611f61145c49c6b,1.4,87363,70207.8
3843fc57b083deaea3118b83b84bfade5932919fe26248f94e1c37c9381fc781,1,22792,19880
8f84972078c217ea0fc991d83996cfdd676596809e27954ea59f7ad8db6d468c,1,3341,3341
239e9794264fe7ce6e7ea5cdbf95cab0e22bcff90f974367477e1ba0d3b4f9d0,1,23832,23832
0bb88ec51a7064eabbb3de62e41708d797f41d46a035e17b817601dcdadd2517,1,31292,31292
a3e50f4e52caf78fc7be014983336925aabfc474a8da7077b2de80f9155b00d2,1,42143,42143
fa2cefe6e6c28637c2748953f4ca1c207a9912635fd764262ceb167eccf7eba9,2,80865,161730
997786c9f731a184018811e7c9d771d3b35cc0ba40aa637efdecab830558066f,1,23922,23922
bb3e4be4b894c378374e03cbf07b4685c06168abb832b997765940fd64aee0ae,1,64489,64489
52a7990f3fa71078892352a7605ea2f7c8aed80802166b6db06a510a7ab9836a,2,2691,3843
892882fc660db3ca0d6f04b1d6e1a5b9d1c76d5ed6f485c44d8a1b2cdc47306d,1,24701,24701
065092c85e3bda0076d57090f3358edc11c7660d8c40b9d52264ae176f33a1aa,1,75324,75324
ea54f00eda8766c859fc935624dd8bbdc8bb59c26dd61a736479a073bfa50c60,1,17691,17691
4fb1e18df33f8a06162725a23881982d6d36060d4634fb164e13832d614b6aa4,2,540091,543366
0080e6efe77f9a8880d7e8d41e34e0d878811dd0ca746daa10922e1ad6fc1973,2,83873,101547
367be51d9e9a0e3cba5bd11b1d137b39ac4e9dfd765fe04b93c55378c778fd63,1,25584,25584
e190d61972c46fe48a414ff47d31cca1b481fceb7b1c0b370a4851abb926d3d4,1,23,23
b2d2839530d87d2562672a32f6df3ad1950822c134f2bd77b2f457560007327f,1,68881,66554
39c4240f4dea3286da2caf66c1477848c6e8e99fe0f2d2517a66f79d9cd3af28,1,85976,85976
c0687f8786e32662845bfe0c9b031a9dded2dbe75e8799e20c7c6b882e3f772b,1,2716,2716
6f03165180d9827eeef2cccde4b8940a3dd0e01082220504ce2eb73cb54102d3,1,75168,75168
56954c3843f4af5aa31f0541a10473acf1963ea13f12435efe212122576bc3ee,1,7482,7482
c1f5e51dfbfca8d22433fbb25b471b6f1695dc0aef60374734500c3e30a1321e,1,18144,18144
326c2c7717206e66cc1aa2c1f944769956f3ea6e2ea77bc622226489ad437006,2,49664,60631
434390e58842413021bf9ed559c355cafa348b07d436f9c76c780d735dbdfeba,2,85681,134052
c9716052c6cf7004ae3db1390dd4422c4256ce46ac8d8234e924d6d2b8a210bd,1,78356,78120
7f038137db98ec0e00415de1984cbc507c70ba0c1a1be74e62f2f78cf948f6cb,1,4007,4007
b958e2ecfa70152487775cdc6af425e69512d1646a2a0654203f6fe9c252b578,3,73952,118562
333baffe0803932bfab2da512d1855ec65539f9c456c716717d0cc3309e1e4ff,2,59348,62840
f8fb518d1552873b190c9269b7e871b2ca846089990f95328f158d5ce1aa6209,1,20355,20355
2700ebfba55fabc1afaf8a997636fdf2783c91725cb94624fbcf95561f1e33fb,1,55467,55467
ae15664309ba0ae3583215ae4c6683720d2f72a8ce534b546972404b1177ac0b,1,12497,9757.5
00b2ab1e3be4e70e26235aa0d549c9e9f07585ef26272f93d71084cd3c23b57c,2,33527,42388
66e60fcd4046ee019ddfc659d4fb0fbb474aaaba83c64461f65dcb13e48cfda2,1,6557,6557
ca00322519aa15fcc8ecf8e4ede6774335489a19a895b0348c484033afebe895,1.5,23079864,11668384.5
d841ae302c843b581dd05484ca6781f176232eb3e18d53865ac8e20f0dbd5fdc,3,81087,190708
d11f21ffddbcd818c7fcb876e8e813e23190a19cd4ba405029c78019cddee028,1,18387,18387
dba78f317515062b220bdde7e6b27d70fa8b46abf1b791173976687e08dca879,2,76813,153620
4f351e4be243cb9096a8cfc05a5a499afa4e3da6e089f4fd017b6825b06290e9,1,53577,53577
63f60c7f925c5eef4d1a1933c6ce54c52e67940eb08872d7032e00b1a816f1e9,4.666666667,73070,155548
46995f0aeb943c0bce61bd3b6d495e80388b00c8457c05263c718cd4e40ab319,3,61061,107788
4956766a8b5b4f1131546e713bf4582ebbe41f340746cafd284b3c53b30e2cc2,1,20431,20431
d1cb7c56e258167a117222a382e73a1dbad42051d920d9a07efc298c072b2ebc,1,54701,54701
bba7727f59e2c81396e7f5078ad7961480b4d16b4b5310ddf5a122b10ff0fe3c,1,11780,11780
2cd4715644988b2480ff7e7ae8b2f2dc04eedccd4aa4beac012576220441a0d8,1,64118,64118
b6a0443f569b522d6be3dda9dae61f60b5cc76dbe1910f926eb714cca346cf05,1,17392,17392
7411b88a74b0cd4e940234e5731e26b8a2d1b318341b3a775b7f4b3d2b652649,1.5,18494,19705
0adde8dc4ea6983880b3f0c480ef65188fc1330d92a312b4f516819b9ec22392,3,24783,51319.5
930075224bcde0a8ab88235e25fc7f073af5fe7dcb1bfd28c496a6a20b8d99e8,1,59386,59386
3fd69300d2e4948621a368d3e35a36a87e7e5415a2350f890f347c382ffedd7b,1,4828,4828
9a93d2a01b9267b06a85321fd2f34c2f02f3b01bc2bd8b799fd0e4dfbf7c3cde,1,7489,7489
70d297df80280ec0f139d4bef8c7f3f238ce37ad7e868c3ff40d2e5a7363c0e9,1.333333333,259744,125178.3333
00d9648db0eba99aea486984997a7459e7e0e4635ab6c4319198365d1fc942f1,2,78805,86248
4be97664b887a1e7f6054f613b3492f20eaf859aba963f35d2b0a2a05a933817,1.5,60417,70099.5
3a8706f8ef91459c14d535111a64cb0a944c1cf1ca3d80141cb46e8da1df407f,1,135787,135787
107f40a018ff4af8e8f94268be154eb0360a2d71ac21ffa461712f74a1d66f0e,2,39546,46309
46c655bc0239ed437dd1ec3e30bef87f255bbdd2499bdb7e9d1c4b24543a073a,2,86031,168485
d69bc500b511fbc2e58dfd68691ffd9b1f02f745e5d89a4c073fdb55a72de207,2,82907,95090
85c564cedfa91e727bb299948ea6cf8f7ba3e107ba9eab198d7b65f6eda10e79,2,48545,81934
390a1b28c13884948f58434726b6c61e4dd387dff94e3a92e3dfe8a947c4f5ab,1,7935,7935
e39ddb4ab9330e440a246151f00d452cde809ca2e25644164c7041338c54ece1,1,28266,28266
06ddc92492eea8e7c1c3b55056ccc72ec312b8706e026ed521a6352e877e252e,1,26091,26091
bb3618721e7bc1a8944101cbe8b3f202dd887d3b676c2a9a8faafc8064731c5a,2,17949,35411
a96ce5d3d6304e35eb3c94493b4b39cbf0af1154512ece84d02799494773f718,1,64651,64651
46f37ec139ba407655cd8ab10558b0c7e4920caea7d87cdf5341db6999798fe2,1,154581,154581
29c0791b5f58310f178be14a85b5690dea60859a3df5036a794968b19ae3167f,1,41896,41896
1fec0b974b6b803467d1920cfe14e9f623935bac630c798e7af4c3b07ccb9ddc,3,52345,100897
126df2f3fb25881365f06bf8dfb8999b8137b59a4f1f8451539fa71775aa2743,3,85094,98429
7f74eef7f074b25f72fb92bac22f011075a8f0f28215c7df519abc5149e4da46,1,15311,15311
ed9758f0a0cd8b8fe8b9ab6c4089790f9c6b8bcef8e9a74e7caf9f4bd061c1da,1,259349,259349
f2f7755ed57249aafc92de2d19c5d6176f75c7403943ed7a6d42996efb32486d,1,85098,85098
7caccffb5e046f462dd41e65e6c4275e0e757edb1c204c0b6edb262af46fc8d2,5,76213,216360
a68385e0c9ff562473e5ea29ca4c24328d217448cccaaf14b3301fcb941b7e1e,1,24986,24986
e242d171784bc1c5312d108815284ce391a09328dd2595320b3a48e5634e1a65,1,70652,70652
84018bbb253ad1dc2dddf80efa533b520130fd929ee014f67d667d352a1ac42c,5,83237,256851
270c07ab022a578c5a5badc316bb168ed2f47bf5be1e5abdb4c875d7878543a5,1,60565,60565
5a0a5ca65706937a0e0627c6b0cc0d530dcbf88f7c8348fcc888e0be931499c0,1,6330,6330
7e96dc939dac4e00321159d10216ef977f21d8f326c986b4ccff25a8f0e0ddac,1,63200,63200
224746a0afe30bcbc2779e07b925874dc26b7e1845b8302ecb0c7c1099611839,2,54654,56471
f7c5c9b32b116994dc4a23f6343aaeaaa4e6718cf3ba3152022be1a66511787c,3,100815,173130
5691268e9d070dee8e78af2fb5dc2c3d7374e77467110eeffa27c69076bfa4b6,1,65926,65926
782c66805bbba6ce369912a7ee5b48aef954fbf4ecb16cb1f8e8d2be50412732,1,64550,64550
69ac9a336c58d9e7d7faeefad8d9c4330c2ca8919f323287e8aa79dfc919d135,5,87610,114436
c65b2d77252d6437db19179082f7b48fa040e847eeac45f3cb119a3775e1758c,1,2883,2883
7d5b0aff7305c1963f1a3d3f948d4d02ecd291b42b5d23a3e01cdd82f5e4e0c6,5,31006,81880
b9792cec6d94700cf107485cf03716cc4481cb83f2b55666fbf2ca17e17dfc48,1.5,10574563,5342024
a7fe74686c4af121fb5deb9c9892706f8ca06eabbb57e974f6a4eb3a23ce0f2e,2,62082,103383
9ac02a2992304592addaef23c62ccd6763bdb4b11aa7cc04ef0ef9a90adc5fac,7,129169,356724
a50e1a03b99913bd9918392cbb7dd353f8493bf6473c94c8b9b4d9728f88f670,1,20517,20517
39a630d0ab186a21f021f5fd6fa71ed7610a612569b7729cdd136a1e1b3317d2,3,26305,45544
388978ec5fc83bea9bea8703e1901b926622242ca03863b517a0953eb64de344,1,54402,54402
380606ceedcd8a56f40d99c571e905d0ab1874166dc5668d0e523996e2ad0dc2,3,50057,130346
042d476388375e3a5267d1568e147e3f76f90d82cd1e3ac474f9177d85f460d4,2,57752,76987
616b91ca7ffac6b212a5f716fac0461628da01d08fe5e9945aaf46c2b70d6690,2,28157,36580
e13e98eb3c5a5446b354dff3da0c411e6f519775e1bd43c5df1b8f15b9711cbd,1,30961,30961
a65ec382d39b49ac7978aff9bb8002e5850ebf05ebb0659e0cfc159c47be2fd3,1,26465,26465
51c0fe57a4736478a0bd3d1c0c1bbb656cb69e654b390e47ff513be6c99b83f0,1,79684,79684
42ea46b3a16590dafdf9261bc859a840a64bfac3759b737345e05594c89ea340,3,39983,102775
5e581d0db9b96ee8eb9d249e2b5c087bd7271ed78597f131ff5c237d9dfda787,1,8583,8583
76d78d1a0deef45fa1790a0687434a9f5c2e1bef015ebcf67eab9442db6ed873,3,20049,51861
b678898c19363a7ff5cc3d2dcab631537ee44b67a7e580395d9712c3827cf2ee,1,25070,25070
47b3b1140e29637eeb3f3f26bdc2594b6b8f87a6426e71f0c02bd0e4516eac67,1,2057,2057
11bf5f51c81f8c3d0701801c6df4a9f3198123031b5526455ec36efbd4184c99,1,99233,99233
e3d741f83fe6da4f6cb67e592e03a80165fa51d0ce2a98c023182ff57b393b07,1,11205,11205
3f33a7ab6e9ac0755968e4ea36247cdc68f4cf69a03be0cb8cea14a872f08e57,2,54782,87375
61c531fd7542814dea7077f83e696a1baab498c4d6e2fc54bf0bd4145cf15730,1,5137,5137
53a63ca1fb085f7433199e9eabed696438fd4510d90d293e2cf2dd5a78266058,2,352269,361219
b77f511c19e6331465bf4bc273b975ae0539ef7cacda755b1b0c0fa4d68feb94,1,15390,15390
ae28dc37ac1f7fcf750cac8302f052487016f97812e6953fc80825b496655901,2,877610,944066
85915e71266c4915272c12a4dfe8ad4cbbf27d08e66a408fcae0ec241011c382,2,68750,122125
5456f29a4466c89f9956148c3cadcad06fc9275cc465d9c3ca640c999c187a52,1,9989,9989
ef7154bc368a2bc2be891b71beacd338d7684427cc3cd17420ceaae211d0fe58,1,1599,1599
d020cbd46b82a35c693abcdbe871d554a3b613f26b71437d0dccf6b9b667ae9e,3,52800,68060
7bb047e339486803232841ebdbc8a5e7dfc0f566f343a7c6532166363560b08d,1,79695,79695
51e570af71e5dbd81fbb5546dd6f4dfb94f22263caedc9398612ec8c947cba77,1,9984,9984
77e1e2a46c661a029981af7c66db60b97b9ef3f860c84bce38622443ce78d52b,1,50526,50526
7e4950b4ff3cab4b865f465df1957314c780373c0b1e29dbc5142df5cfe80530,1,64654,64654
56ba75948b79d2fc863333e6bb0e3608d021217295801b14268b68241e890b6e,1,68002,68002
87a4d7cec094f32b3f508508e29a2ce4026b9e7fe96e3162d9514288cbb9dcbc,2,35947,65752
438d21340e96f452d057d012d11054f84bc5df8cbdfc0d79b5936b9302390b82,4,93327,193160
4f267c44cf581056b5760fc08a6faea7702ad05bb7476667af909063891013f8,1,4378,4378
4c6a5f85bc76192af40efac74c96a3142ef2b5c06f243880d61ef0f8a81e39a8,1,21246,21246
6744f9f1027766748523e3ecf0c44329cb37da6faaa01d87c1e4d2dd1bde2fcf,2,38251,41554
36dd7d0c6ee5acef681e4097e8c7316b5185ece9d9dd5c63d8dd8874357550d1,3,60620,133081
8994b0eb2bf1802d5aa3b499f63c633c3ca65f086985f5f7247529200d7e30f5,5,75904,109819
55570fff8c6bd48c8506470c173a17a05aa43aae18a7367b86aa712faa53eb98,1,31945,31945
a049ce6e404653949dbcfb9604fd944937c4f3ecc5d212c5e3a383fedf6da252,1,56214,56214
f1b6f8b4dd9f3dd8f41e5651ce30dcf33e2569b166703471ff97c78198b3b7f3,1,81700,81700
e0482747660445161a31dff8879e9703e8df227b5dfe05bfc45b27575108625f,1,8160,8160
e7218c924fc05f2ea8514ea3aa974083ae010fb172e90f5d2c7a3ab47d736c0a,2,54477,69284
07bd262dfa2e5cb89c715ddf986314d40204e76cc27a76ef223bc7f1fbe141cf,1,8787,8787
1e39502935ca88f4695abee2d4789959b46276d6eb85654aca4c778da3c3df48,2,153263,158317
7f42d95685df02d5206297b6797d99715efe383c992521ba64c25386b4e7bc0a,1,2586,2586
ffcd53ae3f8abc8aa82dba04ebf99f1afb53dc7ed5bfb4f05557def11b4f63ba,1,79304,79304
3c94c90b2c3b11ba62f2d957fd410990e0c6fe062f7f9c833ee89b13142e86df,1,87031,87031
bd3e41da60564b0f819eab1da31ee0fddcc0b87ee94bf9d95dc1825b613fdac8,1,6519,6519
4760852ef79742701da6287abc3783e998ef5c8ad52fab495bf077f78ab6ce97,1,69552,69552
20a32b1369308a49a817d8839279f8be4551ea8965ca10e9caf1e5af217f0dae,1,1570,1570
d09488cff489de78621fa17728fc9fb9a37101aa45a918d9df816f06c2e40a80,1,5941,5941
00665d8fdaf9f21954530dd51268e06164b6cee541ab9f6dd76c873469469af7,6,118252,270103
cc8f88b37d5d71e2a072ff874c801b3e6f54197c6e06401a4f1d535800e88c63,1,138073,138073
24a2aae227af76c6d5832e7eb942924afbced9c2824295bd838548eccab0c8ca,1,14104,14104
9c30a89d786e0ffd314633cc3cf23cde206da7c13cc37b40e2a230d6490fa2f3,2,140916,143733
387866d912045e26b4706d1210bfc79b7510b56bb4a913e8b2b232cc86f3af70,1,20032,20032
c3c1db4fe480ff4d189ea384bb88c51eb55079cd3f9837caae6ba5f73c76e709,1,7762,7762
9909240922e0c73897e713f740086ff69cac1cf7a891c1a4f3486f6ce218dede,1,29199,21866
69820695ab2ed95c758bd5298dbf24ade77659cc502b94eb7f1e36e9f36178cf,2,93898,139879
23615745769bac7c7eafb3733b070f1810ba5fcec13c811645803e46af3d4c26,1,52,52
fb632c79dfc5c32bbba8dcc7c82c55d75cd5327dd2745f251d1fd4929fa5bd1d,1,53959,53959
d763fe12e6f8079194744025e55bb668a06a381b27519de338d4b1c4bc4b437c,3,155739,248835
4c34bd039825019a5b698e86b15c37cb6925b426146206914a4b70326c01ec7a,1,22129,22129
676f5fc7d5dde47d482a812a6a8f245ebc4d4083ecef166be45b33fdc6c25c33,1,10106,10106
96b77d959876226e62de3aa8f6fa752d94921214ea3f37929e6cc12b7f8e562e,1,8559,8559
2c657d4940ed699d3a7b27acbc382776544e6b79bc459fc3147eb31381a5788c,1,3675,3675
4667dd78f3851ce33c6fa2b4706e0977f7a2e04ef0aa49ffb5016dbd2f7af540,1,69180,69180
2e6ceee71ce380ccd162cc523250f467ef854cbb26fdbe3fd2142f9f90ad501b,1,15409,15409
52c32d7eb3cffee38cb11663ca628bdee4a0695e4f253b4f2d757296b2f516cc,3,80805,238010
8bd1605a68a8cac18fab52b9ad5507f26d76a0a7ae13e6aa19e8256806dc6477,1,74828,74828
1b00d195e17e46a1e776f1d1facac99a4f61f0624b055428812d89db0aaeb3a4,1,70235,70235
d56646485e7e5a20a2a17c530db7004af283e1a2c5439c9de7b2aaff51ba7a97,2,25811,29079
ee2cdbf04274cbb92c7e66145ea4f29f1d83f7e9dd27df8eeb89d6c7e6933e08,2,96169,171016
08a076e37f955600827e56b920736138f620b4f8f0616bc1b0b61717c382622a,3,31965,61089
64c310f869926227f569eeaef287f71c259b700a8fda6a4043efe28ca2975c3a,1,16279,16279
fe7c8a3a18d5a58907a968a8f8d528004debd8ba03c92c07249f26deedf005fe,1,80013,80013
9c3a1e451895ae23a339df50d8fb496c03caeb7b860dcbc8d0ef82568a1ea031,2,21552,26211
101eef8b575bb4bd85cf43ab974a859087d56619838e1c6c91d4b813c136c208,1,75076,75076
62733509bfb5e92f524c8bf59ddb22015d25d5a06438dde2895e5a45ed626d8d,1,23238,23238
4e4888aec901ba79d82d89423c89368ab026dfb8e4a45a5422b4fd800f147a41,1,15023,15023
9691abd593ed50717d836f7a3e9e3ad1572f2055ae267ef65a5b0e9179763ba9,1,88973,88973
43733bd50bb69a093f95635d98dadb4e1c5ac67ebecb5c618a03f0d1da6a0b00,2,83819,160806
d075a200b97fef84f53d63f4d4b02e58eca32012406f9f65606802efc6f7fc94,3,64962,91426
2e17f572df089fb5b6ddf3a04ff68b86fe9d05ecb5a69114d8f171c17cb9c200,3,76881,110184
dd83f1aad6e9a19b4c610c940c8fc6a305b56ded7fb87093ab694152802e7c60,2,32994,62828
654cd5eaca4212830b16394af4098e0efd4d283b17b370657c3997349a2ac8a6,3,65283,133109
c8a678f90a07309e17a7c431557bd6895ef566068d3215c6a19bff4f3f49ce7b,1,54007,54007
5ffe5704eb9c496f15aa2ff187e3614a3e5dadb9f99b2ac4759f9fbdab062189,1,26131,26131
1c9e923b67b0677d223e583219d93838a509d68c01504be0a8558a2f6d81cb12,2,397827,403072
84e5ced714b66db81b82ab5f69458cb57fea9fb1cd93333cb57d0c51da1f0d71,1,81563,81563
9733b280caa62f417a81e2dbcd291848064158cd4460bdf5b66e4e89bb2a5f44,1,66620,66620
2ec45eaf34c0f146ba43ebcba31033102a6c43fc0d4aa2fa792ef4932bd04e8c,1,6989,6989
42be69157587ce2fc436c6a34ec279babdf8dbb65e796a60a84909da31ba15c7,3,593018,711970
45e1395b0a7ee57af8237f7b17bf8cf992cef63d70e02b5aa4036a1554ece645,1,6270,6270
d1da8f829f35903a8cc5ef8a1a8ae7627f40978b11555b2c1021ad6f3e0c5e51,2,82794,138481
f2efea9afbfac692d34276433246df70ac5fcd08b05c89662ce03a95ebef9c02,2,29,55
a4e404679f11d2fb52f07fb9225e20841c903dc0707bfee54d2513d15ad81ba8,2,5335,8248
fbe41b56068c44d3e2cc7cc5705e2b2916af37701edbe5dbfbb56a976e128e44,1,80867,80867
09776bbfb3d716e59ef1483b6fd41dc3779228b61993b64cb50df04cf7eb8ba0,4,59043,113297
dd0c440702aeb50b9ee4ae3c442e07182936abcc0d1104f6855907fdc1a86e32,1,30480,30480
9e2942e09cdc122e9c1992720e19e21942a4650b31267a112c6f2932ba5bdfe1,2,81431,145942.5
1e97154db0ae6ea656603b0c134e6c34c57cd292b75b5ca6fad37c890cea9985,2,78965,101227
504505d597d8fc62a8f64a44dcf035b130b736ff3d1d4ca7c6795245f584be77,1,7752,7752
ce9338ecf96380a8178b2bc551ba583a6caff780927da2d59aae9b1c39e9bc6b,1,33204,33204
b1b14174d091d334e1515f40f5b3cf720d0949391d715565eb339526145d710a,1,13170,13170
f4ffd9172bf272fed9593155f3086c6d894f7a9684e5ba234491f0128971ca04,1,24000,24000
7a881461090d217f1acd0b5019f13d7d04ad5dafaa6cff9ac6e0d21e9359ecf5,3,80782,162141
022a8d77d1b16f61e749dd8b43218aec774f2ed37ff85b619d4d0a2e84616653,1,74273,74273
ef65ae5bf8f707733d2355d6a4fed27f2aa4cb9e7cf334332855b2c237ff195b,1,80158,80158
968de981c1304108cc42a368747267de8ed36ad3d86c727ff851cd899ce196da,1.5,23354,29016
